timestamp,user_id,device_id,dest_domain,bytes_mb,protocol
2026-08-18 11:16:09.373319,u07,u07-laptop,mail.corp.local,1.87,https
2026-08-18 11:16:59.375545,u09,u09-mobile,salesforce.corp.local,7.51,https
2026-08-18 11:17:53.461857,u05,u05-mobile,mail.corp.local,9.79,https
2026-08-18 11:18:38.711517,u02,u02-laptop,jira.corp.local,7.07,https
2026-08-18 11:19:30.311737,u07,u07-laptop,github.corp.local,2.2,https
2026-08-18 11:19:55.492042,u03,u03-laptop,workday.corp.local,7.73,https
2026-08-18 11:23:04.063903,u03,u03-laptop,mail.corp.local,13.59,https
2026-08-18 11:24:30.764690,u07,u07-laptop,mail.corp.local,2.91,https
2026-08-18 11:24:36.922025,u07,u07-laptop,jira.corp.local,3.65,https
2026-08-18 11:24:56.041607,u07,u07-laptop,mail.corp.local,6.6,https
2026-08-18 11:26:04.295532,u02,u02-laptop,mail.corp.local,1.85,https
2026-08-18 11:29:23.223133,u15,u15-laptop,mail.corp.local,2.48,https
2026-08-18 11:30:15.243007,u07,u07-laptop,github.corp.local,1.88,https
2026-08-18 11:30:32.367728,u03,u03-laptop,mail.corp.local,16.09,https
2026-08-18 11:32:15.616395,u14,u14-laptop,mail.corp.local,8.77,https
2026-08-18 11:33:48.800772,u13,u13-laptop,workday.corp.local,22.54,https
2026-08-18 11:35:03.956276,u05,u05-mobile,mail.corp.local,4.75,https
2026-08-18 11:35:39.867598,u04,u04-laptop,mail.corp.local,13.03,https
2026-08-18 11:36:24.490539,u07,u07-laptop,mail.corp.local,2.85,https
2026-08-18 11:38:18.408390,u05,u05-mobile,mail.corp.local,5.61,https
2026-08-18 11:38:19.277334,u11,u11-laptop,sap.corp.local,9.1,https
2026-08-18 11:42:05.929823,u07,u07-laptop,mail.corp.local,1.79,https
2026-08-18 11:42:42.551817,u14,u14-laptop,mail.corp.local,2.34,https
2026-08-18 11:44:15.627311,u15,u15-laptop,mail.corp.local,1.64,https
2026-08-18 11:46:28.886538,u14,u14-laptop,mail.corp.local,4.06,https
2026-08-18 11:46:35.477384,u05,u05-mobile,adminportal.corp.local,6.95,https
2026-08-18 11:46:47.719857,u07,u07-laptop,mail.corp.local,4.39,https
2026-08-18 11:47:54.016974,u02,u02-laptop,mail.corp.local,1.19,https
2026-08-18 11:48:30.340607,u14,u14-laptop,mail.corp.local,2.75,https
2026-08-18 11:49:03.821092,u02,u02-laptop,jira.corp.local,4.32,https
2026-08-18 11:51:54.048945,u02,u02-laptop,mail.corp.local,1.89,https
2026-08-18 11:52:06.385620,u07,u07-laptop,github.corp.local,5.23,https
2026-08-18 11:56:11.000637,u09,u09-mobile,salesforce.corp.local,4.64,https
2026-08-18 11:56:14.670944,u13,u13-laptop,mail.corp.local,16.16,https
2026-08-18 11:56:34.274121,u14,u14-laptop,mail.corp.local,4.11,https
2026-08-18 11:58:20.524954,u05,u05-mobile,mail.corp.local,32.61,https
2026-08-18 11:59:37.441805,u14,u14-laptop,salesforce.corp.local,1.32,https
2026-08-18 12:00:18.592028,u15,u15-laptop,mail.corp.local,3.38,https
2026-08-18 12:01:25.971002,u08,u08-laptop,mail.corp.local,8.17,https
2026-08-18 12:02:04.720793,u07,u07-laptop,mail.corp.local,6.38,https
2026-08-18 12:02:40.562341,u03,u03-laptop,mail.corp.local,8.86,https
2026-08-18 12:02:43.981468,u07,u07-laptop,github.corp.local,4.36,https
2026-08-18 12:03:10.052102,u05,u05-mobile,mail.corp.local,4.15,https
2026-08-18 12:03:39.821115,u07,u07-laptop,jira.corp.local,5.81,https
2026-08-18 12:03:51.264937,u05,u05-mobile,adminportal.corp.local,6.52,https
2026-08-18 12:04:54.154533,u02,u02-laptop,mail.corp.local,2.03,https
2026-08-18 12:09:32.457470,u02,u02-laptop,mail.corp.local,4.56,https
2026-08-18 12:10:40.825284,u14,u14-laptop,salesforce.corp.local,3.3,https
2026-08-18 12:12:22.637419,u07,u07-laptop,github.corp.local,1.18,https
2026-08-18 12:18:22.796208,u05,u05-mobile,mail.corp.local,25.68,https
2026-08-18 12:18:39.629307,u09,u09-mobile,salesforce.corp.local,7.22,https
2026-08-18 12:18:42.901369,u05,u05-mobile,mail.corp.local,10.19,https
2026-08-18 12:20:31.933070,u07,u07-laptop,jira.corp.local,3.13,https
2026-08-18 12:25:32.230951,u09,u09-mobile,mail.corp.local,3.79,https
2026-08-18 12:26:27.232777,u05,u05-mobile,mail.corp.local,12.21,https
2026-08-18 12:27:14.008722,u05,u05-mobile,adminportal.corp.local,6.61,https
2026-08-18 12:29:11.040586,u14,u14-laptop,salesforce.corp.local,6.22,https
2026-08-18 12:32:15.998566,u02,u02-laptop,jira.corp.local,3.62,https
2026-08-18 12:35:35.586707,u14,u14-laptop,salesforce.corp.local,8.07,https
2026-08-18 12:36:16.919470,u02,u02-laptop,jira.corp.local,2.86,https
2026-08-18 12:41:28.077304,u05,u05-mobile,mail.corp.local,27.12,https
2026-08-18 12:43:04.296740,u09,u09-mobile,mail.corp.local,6.14,https
2026-08-18 12:43:09.634909,u01,u01-laptop,mail.corp.local,17.45,https
2026-08-18 12:50:11.478719,u05,u05-mobile,adminportal.corp.local,21.39,https
2026-08-18 12:50:12.675959,u15,u15-laptop,adminportal.corp.local,10.82,https
2026-08-18 12:51:15.158166,u05,u05-mobile,adminportal.corp.local,5.38,https
2026-08-18 12:51:24.681636,u05,u05-mobile,adminportal.corp.local,6.57,https
2026-08-18 12:51:27.747243,u09,u09-mobile,salesforce.corp.local,5.83,https
2026-08-18 12:53:29.505221,u05,u05-mobile,adminportal.corp.local,7.33,https
2026-08-18 12:55:19.355229,u14,u14-laptop,mail.corp.local,4.09,https
2026-08-18 12:56:40.940458,u14,u14-laptop,mail.corp.local,4.68,https
2026-08-18 12:59:19.302915,u09,u09-mobile,salesforce.corp.local,7.86,https
2026-08-18 12:59:45.160285,u05,u05-mobile,mail.corp.local,3.44,https
2026-08-18 13:00:39.772519,u02,u02-laptop,github.corp.local,3.35,https
2026-08-18 13:03:45.712883,u08,u08-laptop,workday.corp.local,16.45,https
2026-08-18 13:04:36.275646,u14,u14-laptop,salesforce.corp.local,3.75,https
2026-08-18 13:06:38.517250,u04,u04-laptop,salesforce.corp.local,46.39,https
2026-08-18 13:07:28.025217,u09,u09-mobile,mail.corp.local,4.77,https
2026-08-18 13:10:12.638674,u14,u14-laptop,mail.corp.local,5.91,https
2026-08-18 13:14:08.155249,u14,u14-laptop,salesforce.corp.local,9.94,https
2026-08-18 13:15:04.839608,u15,u15-laptop,mail.corp.local,15.89,https
2026-08-18 13:18:21.306465,u14,u14-laptop,salesforce.corp.local,12.21,https
2026-08-18 13:19:43.594263,u09,u09-mobile,mail.corp.local,6.02,https
2026-08-18 13:31:17.340195,u15,u15-laptop,adminportal.corp.local,3.97,https
2026-08-18 13:48:39.237541,u09,u09-mobile,mail.corp.local,6.57,https
2026-08-18 13:49:24.896870,u02,u02-laptop,github.corp.local,7.99,https
2026-08-18 13:54:55.253415,u02,u02-laptop,github.corp.local,6.0,https
2026-08-18 14:14:52.545099,u14,u14-laptop,mail.corp.local,10.41,https
2026-08-18 22:28:06.420613,u10,u10-laptop,adminportal.corp.local,6.1,https
2026-08-18 22:31:34.847964,u10,u10-laptop,mail.corp.local,3.3,https
2026-08-18 22:37:48.783226,u10,u10-laptop,adminportal.corp.local,5.84,https
2026-08-18 22:49:35.223465,u10,u10-laptop,adminportal.corp.local,23.07,https
2026-08-18 23:22:19.272804,u10,u10-laptop,mail.corp.local,6.27,https
2026-08-19 00:02:09.259903,u10,u10-laptop,mail.corp.local,7.71,https
2026-08-19 00:05:14.442752,u10,u10-laptop,mail.corp.local,13.63,https
2026-08-19 00:18:32.804154,u10,u10-laptop,adminportal.corp.local,7.56,https
2026-08-19 00:20:00.165028,u10,u10-laptop,adminportal.corp.local,8.45,https
2026-08-19 00:27:14.161202,u10,u10-laptop,adminportal.corp.local,8.67,https
2026-08-19 00:38:37.442198,u10,u10-laptop,adminportal.corp.local,11.22,https
2026-08-19 00:40:38.682884,u10,u10-laptop,adminportal.corp.local,13.44,https
2026-08-19 01:00:52.811138,u10,u10-laptop,mail.corp.local,10.96,https
2026-08-19 01:02:26.752052,u10,u10-laptop,mail.corp.local,10.56,https
2026-08-19 01:06:33.462549,u10,u10-laptop,adminportal.corp.local,4.73,https
2026-08-19 06:17:55.064984,u03,u03-laptop,workday.corp.local,6.68,https
2026-08-19 06:33:11.823807,u03,u03-laptop,mail.corp.local,7.3,https
2026-08-19 06:37:38.291671,u03,u03-laptop,workday.corp.local,9.84,https
2026-08-19 06:54:55.999168,u03,u03-laptop,mail.corp.local,10.48,https
2026-08-19 07:53:52.481431,u13,u13-mobile,workday.corp.local,6.14,https
2026-08-19 07:57:44.938696,u03,u03-laptop,workday.corp.local,17.48,https
2026-08-19 08:01:13.056494,u11,u11-laptop,erp.corp.local,49.43,https
2026-08-19 08:03:57.551814,u11,u11-laptop,mail.corp.local,41.93,https
2026-08-19 08:15:38.043510,u13,u13-mobile,workday.corp.local,8.85,https
2026-08-19 08:26:05.721119,u13,u13-mobile,workday.corp.local,9.44,https
2026-08-19 08:31:30.047888,u13,u13-mobile,mail.corp.local,5.41,https
2026-08-19 08:41:44.390579,u11,u11-laptop,sap.corp.local,29.48,https
2026-08-19 08:42:46.318183,u13,u13-mobile,mail.corp.local,8.9,https
2026-08-19 08:47:25.514829,u01,u01-mobile,erp.corp.local,18.82,https
2026-08-19 08:47:56.455526,u03,u03-laptop,mail.corp.local,8.46,https
2026-08-19 08:50:33.892607,u01,u01-mobile,mail.corp.local,17.26,https
2026-08-19 08:57:29.170860,u13,u13-mobile,workday.corp.local,9.9,https
2026-08-19 09:00:58.454236,u03,u03-laptop,workday.corp.local,4.6,https
2026-08-19 09:04:47.765857,u13,u13-mobile,mail.corp.local,4.72,https
2026-08-19 09:06:54.662143,u13,u13-mobile,mail.corp.local,3.53,https
2026-08-19 09:08:12.823106,u12,u12-laptop,mail.corp.local,4.42,https
2026-08-19 09:12:30.387686,u11,u11-laptop,mail.corp.local,55.66,https
2026-08-19 09:14:24.738685,u12,u12-laptop,github.corp.local,20.34,https
2026-08-19 09:16:09.128578,u03,u03-laptop,workday.corp.local,5.43,https
2026-08-19 09:17:38.601752,u01,u01-mobile,sap.corp.local,9.37,https
2026-08-19 09:18:41.889500,u03,u03-laptop,workday.corp.local,5.66,https
2026-08-19 09:21:28.824113,u12,u12-laptop,mail.corp.local,8.74,https
2026-08-19 09:23:20.185925,u01,u01-mobile,erp.corp.local,10.86,https
2026-08-19 09:25:16.636399,u01,u01-mobile,erp.corp.local,16.71,https
2026-08-19 09:35:13.002943,u03,u03-laptop,mail.corp.local,5.42,https
2026-08-19 09:37:40.028026,u06,u06-laptop,erp.corp.local,60.17,https
2026-08-19 09:38:05.539742,u03,u03-laptop,mail.corp.local,3.67,https
2026-08-19 09:48:42.602324,u03,u03-laptop,workday.corp.local,10.94,https
2026-08-19 09:48:47.869793,u03,u03-laptop,mail.corp.local,5.41,https
2026-08-19 09:49:49.458451,u12,u12-laptop,jira.corp.local,6.68,https
2026-08-19 09:52:39.030550,u02,u02-laptop,github.corp.local,3.8,https
2026-08-19 09:52:40.802287,u14,u14-laptop,mail.corp.local,6.18,https
2026-08-19 09:54:14.053223,u02,u02-laptop,github.corp.local,5.77,https
2026-08-19 09:55:36.388706,u06,u06-laptop,sap.corp.local,132.65,https
2026-08-19 09:56:53.176155,u02,u02-laptop,mail.corp.local,2.62,https
2026-08-19 09:58:28.460202,u03,u03-laptop,workday.corp.local,10.09,https
2026-08-19 09:58:57.190335,u02,u02-laptop,mail.corp.local,4.62,https
2026-08-19 10:00:43.411812,u04,u04-laptop,mail.corp.local,2.98,https
2026-08-19 10:02:00.998022,u07,u07-laptop,github.corp.local,1.27,https
2026-08-19 10:02:28.961347,u05,u05-laptop,adminportal.corp.local,69.36,https
2026-08-19 10:02:33.951398,u04,u04-laptop,mail.corp.local,4.26,https
2026-08-19 10:04:43.009732,u08,u08-laptop,mail.corp.local,11.4,https
2026-08-19 10:07:24.514979,u14,u14-laptop,mail.corp.local,7.45,https
2026-08-19 10:08:59.789915,u03,u03-laptop,mail.corp.local,4.02,https
2026-08-19 10:13:03.339480,u01,u01-mobile,sap.corp.local,7.17,https
2026-08-19 10:17:09.528810,u04,u04-laptop,mail.corp.local,7.29,https
2026-08-19 10:17:30.303545,u12,u12-laptop,github.corp.local,9.74,https
2026-08-19 10:19:20.308455,u07,u07-laptop,github.corp.local,2.14,https
2026-08-19 10:20:13.240206,u01,u01-mobile,sap.corp.local,13.05,https
2026-08-19 10:24:34.065798,u07,u07-laptop,mail.corp.local,11.1,https
2026-08-19 10:25:34.443843,u04,u04-laptop,mail.corp.local,7.33,https
2026-08-19 10:27:12.759967,u12,u12-laptop,mail.corp.local,6.98,https
2026-08-19 10:28:59.038915,u02,u02-laptop,jira.corp.local,2.44,https
2026-08-19 10:29:21.971065,u08,u08-laptop,workday.corp.local,13.33,https
2026-08-19 10:30:31.945515,u01,u01-mobile,mail.corp.local,9.89,https
2026-08-19 10:31:20.920603,u12,u12-laptop,jira.corp.local,9.54,https
2026-08-19 10:31:32.075075,u13,u13-mobile,mail.corp.local,1.87,https
2026-08-19 10:33:05.173255,u03,u03-laptop,mail.corp.local,4.97,https
2026-08-19 10:34:15.238853,u14,u14-laptop,salesforce.corp.local,3.58,https
2026-08-19 10:36:48.787943,u07,u07-laptop,github.corp.local,4.99,https
2026-08-19 10:37:00.226605,u09,u09-mobile,salesforce.corp.local,1.77,https
2026-08-19 10:37:41.200810,u03,u03-laptop,workday.corp.local,11.98,https
2026-08-19 10:37:59.509403,u02,u02-laptop,mail.corp.local,3.03,https
2026-08-19 10:38:34.737325,u13,u13-mobile,mail.corp.local,2.0,https
2026-08-19 10:38:35.422070,u07,u07-laptop,jira.corp.local,1.71,https
2026-08-19 10:41:41.566572,u02,u02-laptop,github.corp.local,3.08,https
2026-08-19 10:42:30.455705,u02,u02-laptop,jira.corp.local,1.82,https
2026-08-19 10:42:57.061058,u02,u02-laptop,jira.corp.local,1.89,https
2026-08-19 10:43:29.879670,u03,u03-laptop,workday.corp.local,5.02,https
2026-08-19 10:44:45.217590,u13,u13-mobile,mail.corp.local,1.2,https
2026-08-19 10:46:46.501447,u03,u03-laptop,mail.corp.local,1.9,https
2026-08-19 10:46:52.395599,u08,u08-laptop,workday.corp.local,11.52,https
2026-08-19 10:47:18.756852,u09,u09-mobile,salesforce.corp.local,4.22,https
2026-08-19 10:47:25.600444,u09,u09-mobile,mail.corp.local,5.77,https
2026-08-19 10:51:44.296629,u09,u09-mobile,salesforce.corp.local,1.31,https
2026-08-19 10:51:45.384850,u07,u07-laptop,github.corp.local,1.88,https
2026-08-19 10:51:49.435437,u02,u02-laptop,jira.corp.local,3.38,https
2026-08-19 10:52:20.362733,u02,u02-laptop,github.corp.local,2.44,https
2026-08-19 10:54:30.109541,u02,u02-laptop,github.corp.local,2.04,https
2026-08-19 10:54:34.877821,u02,u02-laptop,github.corp.local,1.3,https
2026-08-19 10:55:09.139662,u02,u02-laptop,github.corp.local,4.64,https
2026-08-19 10:55:13.371779,u08,u08-laptop,mail.corp.local,10.36,https
2026-08-19 10:58:15.274197,u13,u13-mobile,mail.corp.local,5.07,https
2026-08-19 11:00:07.622098,u14,u14-laptop,salesforce.corp.local,15.14,https
2026-08-19 11:02:29.092185,u13,u13-mobile,mail.corp.local,5.23,https
2026-08-19 11:02:50.006521,u04,u04-laptop,mail.corp.local,14.41,https
2026-08-19 11:03:33.695611,u02,u02-laptop,github.corp.local,1.85,https
2026-08-19 11:04:09.813143,u04,u04-laptop,salesforce.corp.local,8.25,https
2026-08-19 11:04:35.039196,u03,u03-laptop,mail.corp.local,29.1,https
2026-08-19 11:04:50.676032,u13,u13-mobile,workday.corp.local,1.24,https
2026-08-19 11:04:51.332936,u15,u15-laptop,mail.corp.local,108.8,https
2026-08-19 11:04:55.374910,u07,u07-laptop,jira.corp.local,13.65,https
2026-08-19 11:06:03.835946,u07,u07-laptop,jira.corp.local,1.21,https
2026-08-19 11:06:08.111257,u09,u09-mobile,mail.corp.local,1.67,https
2026-08-19 11:07:55.788887,u07,u07-laptop,github.corp.local,7.28,https
2026-08-19 11:08:16.344884,u09,u09-mobile,mail.corp.local,5.35,https
2026-08-19 11:10:19.467091,u01,u01-mobile,mail.corp.local,49.91,https
2026-08-19 11:12:25.404739,u02,u02-laptop,github.corp.local,1.95,https
2026-08-19 11:13:18.391005,u09,u09-mobile,mail.corp.local,2.79,https
2026-08-19 11:14:15.045016,u09,u09-mobile,mail.corp.local,12.09,https
2026-08-19 11:14:17.457125,u07,u07-laptop,jira.corp.local,5.9,https
2026-08-19 11:14:33.937406,u02,u02-laptop,mail.corp.local,2.66,https
2026-08-19 11:14:47.915887,u07,u07-laptop,mail.corp.local,4.91,https
2026-08-19 11:15:54.136776,u09,u09-mobile,mail.corp.local,6.59,https
2026-08-19 11:17:08.104560,u15,u15-laptop,mail.corp.local,93.91,https
2026-08-19 11:17:28.179776,u14,u14-laptop,salesforce.corp.local,5.34,https
2026-08-19 11:18:32.225382,u09,u09-mobile,salesforce.corp.local,2.51,https
2026-08-19 11:19:33.686505,u15,u15-laptop,adminportal.corp.local,110.93,https
2026-08-19 11:20:12.799227,u14,u14-laptop,mail.corp.local,3.34,https
2026-08-19 11:23:00.075317,u09,u09-mobile,mail.corp.local,7.06,https
2026-08-19 11:23:54.623254,u12,u12-laptop,jira.corp.local,10.51,https
2026-08-19 11:24:35.969638,u13,u13-mobile,workday.corp.local,2.71,https
2026-08-19 11:25:31.306759,u09,u09-mobile,salesforce.corp.local,1.52,https
2026-08-19 11:25:35.007873,u09,u09-mobile,salesforce.corp.local,5.86,https
2026-08-19 11:27:00.238256,u14,u14-laptop,salesforce.corp.local,5.58,https
2026-08-19 11:28:30.435746,u13,u13-mobile,workday.corp.local,6.66,https
2026-08-19 11:29:17.257753,u11,u11-laptop,sap.corp.local,249.7,https
2026-08-19 11:29:33.650040,u13,u13-mobile,workday.corp.local,1.98,https
2026-08-19 11:29:45.930503,u07,u07-laptop,github.corp.local,3.29,https
2026-08-19 11:30:02.624611,u02,u02-laptop,github.corp.local,1.38,https
2026-08-19 11:33:39.000989,u02,u02-laptop,jira.corp.local,16.02,https
2026-08-19 11:33:44.283275,u03,u03-laptop,mail.corp.local,3.89,https
2026-08-19 11:33:48.647832,u07,u07-laptop,jira.corp.local,4.22,https
2026-08-19 11:35:12.093566,u15,u15-laptop,mail.corp.local,84.6,https
2026-08-19 11:36:09.250370,u13,u13-mobile,mail.corp.local,2.48,https
2026-08-19 11:36:22.210969,u07,u07-laptop,github.corp.local,2.07,https
2026-08-19 11:36:49.536163,u08,u08-laptop,workday.corp.local,40.29,https
2026-08-19 11:38:08.830044,u15,u15-laptop,mail.corp.local,106.21,https
2026-08-19 11:38:12.400555,u07,u07-laptop,jira.corp.local,3.12,https
2026-08-19 11:38:25.380302,u09,u09-mobile,salesforce.corp.local,7.08,https
2026-08-19 11:39:45.001554,u02,u02-laptop,mail.corp.local,9.79,https
2026-08-19 11:40:15.477283,u14,u14-laptop,mail.corp.local,3.53,https
2026-08-19 11:41:28.412335,u12,u12-laptop,github.corp.local,10.93,https
2026-08-19 11:42:09.520178,u02,u02-laptop,github.corp.local,9.15,https
2026-08-19 11:43:46.023453,u14,u14-laptop,mail.corp.local,5.4,https
2026-08-19 11:48:26.404613,u03,u03-laptop,mail.corp.local,50.95,https
2026-08-19 11:48:32.518095,u02,u02-laptop,github.corp.local,3.73,https
2026-08-19 11:48:45.663121,u02,u02-laptop,github.corp.local,13.27,https
2026-08-19 11:49:03.626480,u13,u13-mobile,mail.corp.local,7.16,https
2026-08-19 11:49:30.244677,u07,u07-laptop,mail.corp.local,17.46,https
2026-08-19 11:52:27.648903,u12,u12-laptop,jira.corp.local,11.38,https
2026-08-19 11:53:34.458988,u02,u02-laptop,jira.corp.local,3.72,https
2026-08-19 11:53:56.524121,u14,u14-laptop,salesforce.corp.local,2.46,https
2026-08-19 11:55:48.640544,u14,u14-laptop,mail.corp.local,2.96,https
2026-08-19 11:55:58.698074,u07,u07-laptop,github.corp.local,2.21,https
2026-08-19 11:57:37.025760,u09,u09-mobile,mail.corp.local,2.33,https
2026-08-19 11:58:30.496087,u13,u13-mobile,mail.corp.local,2.57,https
2026-08-19 12:00:29.814115,u09,u09-mobile,mail.corp.local,4.41,https
2026-08-19 12:01:49.506843,u04,u04-laptop,mail.corp.local,5.42,https
2026-08-19 12:02:00.100162,u07,u07-laptop,github.corp.local,8.79,https
2026-08-19 12:02:37.233782,u13,u13-mobile,workday.corp.local,6.85,https
2026-08-19 12:04:23.869222,u14,u14-laptop,mail.corp.local,2.86,https
2026-08-19 12:05:40.696863,u14,u14-laptop,mail.corp.local,3.17,https
2026-08-19 12:05:44.913736,u09,u09-mobile,salesforce.corp.local,5.42,https
2026-08-19 12:07:26.973106,u12,u12-laptop,jira.corp.local,14.88,https
2026-08-19 12:08:11.740477,u14,u14-laptop,salesforce.corp.local,5.93,https
2026-08-19 12:10:39.883490,u05,u05-laptop,mail.corp.local,57.17,https
2026-08-19 12:12:22.617121,u09,u09-mobile,mail.corp.local,3.36,https
2026-08-19 12:13:03.191383,u09,u09-mobile,mail.corp.local,3.29,https
2026-08-19 12:14:43.741462,u13,u13-mobile,mail.corp.local,1.72,https
2026-08-19 12:17:30.222629,u14,u14-laptop,mail.corp.local,4.93,https
2026-08-19 12:19:26.275535,u14,u14-laptop,salesforce.corp.local,1.97,https
2026-08-19 12:21:12.555434,u04,u04-laptop,mail.corp.local,3.23,https
2026-08-19 12:24:06.957947,u07,u07-laptop,github.corp.local,2.59,https
2026-08-19 12:25:09.422820,u05,u05-laptop,mail.corp.local,48.11,https
2026-08-19 12:30:10.802039,u09,u09-mobile,salesforce.corp.local,4.63,https
2026-08-19 12:31:42.482996,u12,u12-laptop,jira.corp.local,8.5,https
2026-08-19 12:32:04.008950,u09,u09-mobile,mail.corp.local,4.76,https
2026-08-19 12:38:01.013488,u05,u05-laptop,mail.corp.local,25.09,https
2026-08-19 12:38:06.026590,u02,u02-laptop,jira.corp.local,12.69,https
2026-08-19 12:40:00.954012,u14,u14-laptop,mail.corp.local,5.74,https
2026-08-19 12:41:01.489842,u14,u14-laptop,mail.corp.local,21.7,https
2026-08-19 12:41:10.524151,u07,u07-laptop,github.corp.local,5.58,https
2026-08-19 12:42:16.694411,u07,u07-laptop,mail.corp.local,9.6,https
2026-08-19 12:44:25.134306,u12,u12-laptop,github.corp.local,5.13,https
2026-08-19 12:45:19.998879,u04,u04-laptop,mail.corp.local,3.39,https
2026-08-19 12:46:47.887907,u09,u09-mobile,salesforce.corp.local,3.78,https
2026-08-19 12:47:45.707342,u12,u12-laptop,mail.corp.local,11.42,https
2026-08-19 12:52:25.117094,u13,u13-mobile,mail.corp.local,7.69,https
2026-08-19 12:57:45.946461,u04,u04-laptop,salesforce.corp.local,2.54,https
2026-08-19 12:59:46.131960,u05,u05-laptop,adminportal.corp.local,71.65,https
2026-08-19 13:02:28.597318,u04,u04-laptop,mail.corp.local,3.58,https
2026-08-19 13:03:44.028077,u13,u13-mobile,mail.corp.local,9.76,https
2026-08-19 13:06:22.115098,u07,u07-laptop,jira.corp.local,2.98,https
2026-08-19 13:09:49.372544,u13,u13-mobile,mail.corp.local,13.27,https
2026-08-19 13:19:38.190332,u13,u13-mobile,mail.corp.local,6.06,https
2026-08-19 13:21:03.532561,u09,u09-mobile,mail.corp.local,0.57,https
2026-08-19 13:23:31.047839,u13,u13-mobile,workday.corp.local,7.43,https
2026-08-19 13:34:14.720099,u04,u04-laptop,salesforce.corp.local,5.27,https
2026-08-19 13:37:44.875465,u04,u04-laptop,mail.corp.local,4.93,https
2026-08-19 13:44:03.828661,u13,u13-mobile,mail.corp.local,7.52,https
2026-08-19 20:50:00.057470,u10,u10-laptop,adminportal.corp.local,44.69,https
2026-08-19 23:22:32.256486,u10,u10-laptop,adminportal.corp.local,16.33,https
2026-08-19 23:41:42.453994,u10,u10-laptop,mail.corp.local,8.25,https
2026-08-20 00:01:05.347894,u10,u10-laptop,mail.corp.local,8.84,https
2026-08-20 00:24:33.396182,u10,u10-laptop,adminportal.corp.local,6.78,https
2026-08-20 00:24:34.844446,u10,u10-laptop,adminportal.corp.local,5.02,https
2026-08-20 00:27:27.774153,u10,u10-laptop,adminportal.corp.local,7.64,https
2026-08-20 00:55:29.451520,u10,u10-laptop,mail.corp.local,9.16,https
2026-08-20 08:22:41.779769,u03,u03-laptop,workday.corp.local,7.18,https
2026-08-20 08:24:45.389315,u12,u12-laptop,github.corp.local,4.06,https
2026-08-20 08:25:42.980203,u05,u05-laptop,adminportal.corp.local,17.33,https
2026-08-20 08:26:41.040426,u03,u03-laptop,mail.corp.local,9.64,https
2026-08-20 08:29:36.654127,u08,u08-laptop,mail.corp.local,9.99,https
2026-08-20 08:30:57.469963,u08,u08-laptop,workday.corp.local,19.38,https
2026-08-20 08:31:00.408737,u08,u08-laptop,mail.corp.local,10.59,https
2026-08-20 08:35:18.940830,u08,u08-laptop,workday.corp.local,8.08,https
2026-08-20 08:39:15.141626,u08,u08-laptop,workday.corp.local,5.71,https
2026-08-20 08:41:17.057931,u03,u03-laptop,mail.corp.local,8.66,https
2026-08-20 08:41:35.415204,u12,u12-laptop,mail.corp.local,6.28,https
2026-08-20 08:41:41.485603,u12,u12-laptop,github.corp.local,4.02,https
2026-08-20 08:43:11.976386,u08,u08-laptop,workday.corp.local,5.18,https
2026-08-20 08:44:06.719162,u05,u05-laptop,mail.corp.local,18.21,https
2026-08-20 08:47:27.858272,u08,u08-laptop,workday.corp.local,9.91,https
2026-08-20 08:50:21.793302,u07,u07-laptop,github.corp.local,23.78,https
2026-08-20 09:01:42.637471,u05,u05-laptop,adminportal.corp.local,20.7,https
2026-08-20 09:01:53.649590,u07,u07-laptop,mail.corp.local,20.65,https
2026-08-20 09:03:40.591244,u11,u11-laptop,mail.corp.local,44.02,https
2026-08-20 09:06:06.848026,u15,u15-laptop,adminportal.corp.local,3.77,https
2026-08-20 09:07:01.732377,u03,u03-laptop,workday.corp.local,4.97,https
2026-08-20 09:13:56.360216,u12,u12-laptop,jira.corp.local,6.25,https
2026-08-20 09:16:01.914087,u13,u13-mobile,workday.corp.local,68.8,https
2026-08-20 09:16:03.344394,u02,u02-laptop,jira.corp.local,23.23,https
2026-08-20 09:17:15.414618,u13,u13-mobile,workday.corp.local,19.78,https
2026-08-20 09:21:26.446819,u03,u03-laptop,workday.corp.local,4.72,https
2026-08-20 09:22:13.562960,u15,u15-laptop,mail.corp.local,4.26,https
2026-08-20 09:25:15.073480,u03,u03-laptop,mail.corp.local,7.49,https
2026-08-20 09:25:15.074989,u03,u03-laptop,workday.corp.local,10.57,https
2026-08-20 09:26:46.936688,u15,u15-laptop,adminportal.corp.local,26.65,https
2026-08-20 09:28:11.841835,u15,u15-laptop,adminportal.corp.local,2.81,https
2026-08-20 09:28:48.971664,u11,u11-laptop,erp.corp.local,49.56,https
2026-08-20 09:30:10.732898,u12,u12-laptop,github.corp.local,7.25,https
2026-08-20 09:31:13.830210,u03,u03-laptop,workday.corp.local,8.89,https
2026-08-20 09:31:37.835934,u13,u13-mobile,workday.corp.local,18.07,https
2026-08-20 09:35:24.698384,u05,u05-laptop,adminportal.corp.local,18.79,https
2026-08-20 09:38:01.693092,u11,u11-laptop,mail.corp.local,92.28,https
2026-08-20 09:43:24.986403,u15,u15-laptop,mail.corp.local,4.43,https
2026-08-20 09:44:53.394934,u07,u07-laptop,jira.corp.local,13.57,https
2026-08-20 09:46:48.510584,u03,u03-laptop,mail.corp.local,1.71,https
