timestamp,user_id,device_id,resource,action,file_size_mb
2026-08-18 11:21:31.096972,u09,u09-mobile,sales/pipeline.xlsx,read,4.26
2026-08-18 11:22:29.981828,u02,u02-laptop,eng/repo/backend/,read,2.6
2026-08-18 11:22:54.429020,u07,u07-laptop,eng/ci_logs/,read,2.42
2026-08-18 11:24:13.550518,u02,u02-laptop,eng/ci_logs/,read,1.42
2026-08-18 11:25:53.144009,u05,u05-mobile,it/scripts/,download,1.5
2026-08-18 11:26:08.224388,u02,u02-laptop,eng/repo/frontend/,read,2.12
2026-08-18 11:27:46.356897,u09,u09-mobile,sales/pipeline.xlsx,download,1.27
2026-08-18 11:29:14.111745,u04,u04-laptop,sales/pipeline.xlsx,read,1.54
2026-08-18 11:30:01.739606,u02,u02-laptop,eng/design_docs/,read,5.46
2026-08-18 11:31:49.046503,u13,u13-laptop,hr/leave_records.xlsx,download,7.72
2026-08-18 11:34:15.018475,u05,u05-mobile,it/asset_inventory.xlsx,read,2.16
2026-08-18 11:35:05.428229,u02,u02-laptop,eng/ci_logs/,read,3.05
2026-08-18 11:35:12.049980,u13,u13-laptop,hr/policies/,read,2.42
2026-08-18 11:36:32.607837,u04,u04-laptop,sales/decks/,read,8.1
2026-08-18 11:37:12.866378,u15,u15-laptop,it/scripts/,read,4.91
2026-08-18 11:37:31.878157,u02,u02-laptop,eng/ci_logs/,write,1.48
2026-08-18 11:37:34.856077,u11,u11-laptop,finance/budget_2026.xlsx,write,2.46
2026-08-18 11:38:30.458302,u07,u07-laptop,eng/design_docs/,read,4.79
2026-08-18 11:38:47.845102,u09,u09-mobile,sales/decks/,read,2.76
2026-08-18 11:38:54.554283,u11,u11-laptop,finance/budget_2026.xlsx,write,0.93
2026-08-18 11:39:00.331881,u07,u07-laptop,eng/repo/frontend/,read,3.84
2026-08-18 11:39:36.336355,u11,u11-laptop,finance/general_ledger.xlsx,write,0.99
2026-08-18 11:40:11.191125,u03,u03-laptop,hr/policies/,read,1.41
2026-08-18 11:40:26.660050,u13,u13-laptop,hr/onboarding/,write,3.96
2026-08-18 11:40:40.472605,u04,u04-laptop,sales/decks/,read,2.85
2026-08-18 11:41:10.523405,u07,u07-laptop,eng/repo/backend/,read,2.73
2026-08-18 11:41:21.609848,u04,u04-laptop,sales/decks/,read,2.16
2026-08-18 11:42:09.568302,u08,u08-laptop,hr/onboarding/,write,2.56
2026-08-18 11:42:36.993851,u15,u15-laptop,it/scripts/,download,1.95
2026-08-18 11:43:09.936860,u07,u07-laptop,eng/design_docs/,read,1.38
2026-08-18 11:45:12.408516,u04,u04-laptop,sales/pipeline.xlsx,read,1.36
2026-08-18 11:45:40.557212,u09,u09-mobile,sales/pipeline.xlsx,read,2.04
2026-08-18 11:45:42.165374,u03,u03-laptop,hr/onboarding/,read,1.38
2026-08-18 11:45:52.407515,u05,u05-mobile,it/scripts/,read,0.86
2026-08-18 11:46:12.300732,u13,u13-laptop,hr/leave_records.xlsx,read,1.73
2026-08-18 11:47:30.085323,u14,u14-laptop,sales/pipeline.xlsx,read,2.14
2026-08-18 11:48:09.432022,u13,u13-laptop,hr/onboarding/,read,1.15
2026-08-18 11:48:40.017716,u04,u04-laptop,sales/decks/,write,3.85
2026-08-18 11:48:56.899266,u14,u14-laptop,sales/pipeline.xlsx,read,1.16
2026-08-18 11:49:38.985901,u13,u13-laptop,hr/onboarding/,download,5.51
2026-08-18 11:50:12.456452,u09,u09-mobile,sales/contracts/,download,0.49
2026-08-18 11:51:12.768220,u07,u07-laptop,eng/repo/frontend/,write,3.34
2026-08-18 11:51:52.574745,u03,u03-laptop,hr/onboarding/,read,1.07
2026-08-18 11:53:19.172289,u04,u04-laptop,sales/decks/,read,1.95
2026-08-18 11:53:25.083347,u08,u08-laptop,hr/leave_records.xlsx,read,2.85
2026-08-18 11:57:09.408058,u07,u07-laptop,eng/ci_logs/,write,1.94
2026-08-18 11:57:18.002506,u05,u05-mobile,it/scripts/,read,2.08
2026-08-18 11:59:05.755944,u05,u05-mobile,it/asset_inventory.xlsx,read,1.9
2026-08-18 12:00:03.054785,u04,u04-laptop,sales/decks/,read,1.73
2026-08-18 12:00:23.446697,u15,u15-laptop,it/admin_credentials.vault,read,4.26
2026-08-18 12:02:36.082216,u04,u04-laptop,sales/decks/,read,4.05
2026-08-18 12:02:49.710102,u05,u05-mobile,it/asset_inventory.xlsx,read,0.47
2026-08-18 12:03:27.655554,u08,u08-laptop,hr/onboarding/,read,5.42
2026-08-18 12:04:19.663885,u07,u07-laptop,eng/repo/backend/,read,2.65
2026-08-18 12:04:31.496047,u08,u08-laptop,hr/policies/,read,6.99
2026-08-18 12:05:09.987438,u07,u07-laptop,eng/design_docs/,read,2.1
2026-08-18 12:05:36.666366,u05,u05-mobile,it/asset_inventory.xlsx,write,0.33
2026-08-18 12:06:01.628842,u07,u07-laptop,eng/repo/frontend/,read,7.28
2026-08-18 12:07:36.736187,u05,u05-mobile,it/tickets/,read,3.16
2026-08-18 12:09:26.208393,u05,u05-mobile,it/scripts/,write,3.26
2026-08-18 12:10:36.035952,u04,u04-laptop,sales/contracts/,read,2.49
2026-08-18 12:10:44.644349,u07,u07-laptop,eng/design_docs/,write,3.32
2026-08-18 12:10:48.346559,u07,u07-laptop,eng/repo/backend/,read,1.65
2026-08-18 12:12:26.527740,u15,u15-laptop,it/asset_inventory.xlsx,write,7.86
2026-08-18 12:13:09.573800,u04,u04-laptop,sales/decks/,read,1.4
2026-08-18 12:13:44.505102,u05,u05-mobile,it/tickets/,write,0.88
2026-08-18 12:13:48.319160,u05,u05-mobile,it/scripts/,read,0.84
2026-08-18 12:14:48.668417,u08,u08-laptop,hr/leave_records.xlsx,read,1.76
2026-08-18 12:15:10.791662,u15,u15-laptop,it/scripts/,read,2.02
2026-08-18 12:15:21.648860,u02,u02-laptop,eng/repo/frontend/,write,0.95
2026-08-18 12:16:07.988766,u07,u07-laptop,eng/repo/frontend/,read,1.98
2026-08-18 12:17:21.891892,u04,u04-laptop,sales/contracts/,read,1.27
2026-08-18 12:20:15.868512,u04,u04-laptop,sales/decks/,write,2.47
2026-08-18 12:24:40.232778,u05,u05-mobile,it/asset_inventory.xlsx,read,3.53
2026-08-18 12:29:36.318212,u04,u04-laptop,sales/pipeline.xlsx,read,2.48
2026-08-18 12:30:32.445719,u01,u01-laptop,finance/expense_reports/,read,1.75
2026-08-18 12:31:00.610550,u08,u08-laptop,hr/policies/,read,1.06
2026-08-18 12:33:31.868518,u05,u05-mobile,it/asset_inventory.xlsx,read,1.69
2026-08-18 12:33:37.700052,u04,u04-laptop,sales/decks/,read,1.08
2026-08-18 12:33:50.928610,u04,u04-laptop,sales/decks/,write,2.55
2026-08-18 12:35:02.341131,u08,u08-laptop,hr/onboarding/,read,3.59
2026-08-18 12:35:20.723350,u09,u09-mobile,sales/pipeline.xlsx,download,2.37
2026-08-18 12:36:03.165425,u09,u09-mobile,sales/pipeline.xlsx,download,0.63
2026-08-18 12:36:07.025595,u05,u05-mobile,it/tickets/,read,1.43
2026-08-18 12:36:27.197981,u04,u04-laptop,sales/contracts/,write,4.09
2026-08-18 12:36:31.382233,u04,u04-laptop,sales/pipeline.xlsx,read,2.28
2026-08-18 12:37:41.403276,u04,u04-laptop,sales/contracts/,read,1.75
2026-08-18 12:38:17.782613,u09,u09-mobile,sales/pipeline.xlsx,read,1.15
2026-08-18 12:39:38.983422,u07,u07-laptop,eng/repo/backend/,write,8.2
2026-08-18 12:39:53.046224,u07,u07-laptop,eng/repo/frontend/,read,1.41
2026-08-18 12:41:23.124080,u04,u04-laptop,sales/decks/,write,1.88
2026-08-18 12:42:34.225752,u08,u08-laptop,hr/leave_records.xlsx,read,2.61
2026-08-18 12:42:39.440435,u01,u01-laptop,finance/budget_2026.xlsx,read,1.12
2026-08-18 12:43:11.183107,u07,u07-laptop,eng/design_docs/,read,3.25
2026-08-18 12:43:47.118525,u04,u04-laptop,sales/decks/,read,0.93
2026-08-18 12:46:13.377858,u14,u14-laptop,sales/contracts/,read,1.09
2026-08-18 12:46:33.744871,u01,u01-laptop,finance/vendor_invoices/,read,0.8
2026-08-18 12:47:42.393507,u04,u04-laptop,sales/pipeline.xlsx,read,3.18
2026-08-18 12:49:44.435590,u15,u15-laptop,it/asset_inventory.xlsx,read,8.35
2026-08-18 12:49:52.618796,u02,u02-laptop,eng/repo/backend/,read,8.02
2026-08-18 12:50:40.171405,u09,u09-mobile,sales/client_contracts_confidential/,read,1.11
2026-08-18 12:51:47.013044,u15,u15-laptop,it/asset_inventory.xlsx,read,1.59
2026-08-18 12:52:16.285691,u01,u01-laptop,finance/expense_reports/,read,1.63
2026-08-18 12:53:57.593207,u14,u14-laptop,sales/decks/,write,0.69
2026-08-18 12:55:29.672671,u04,u04-laptop,sales/pipeline.xlsx,read,1.6
2026-08-18 12:56:24.279800,u02,u02-laptop,eng/repo/backend/,read,1.97
2026-08-18 12:58:29.023676,u08,u08-laptop,hr/policies/,read,5.44
2026-08-18 12:59:30.859613,u08,u08-laptop,hr/policies/,read,11.65
2026-08-18 13:05:56.568194,u04,u04-laptop,sales/contracts/,read,2.51
2026-08-18 13:10:08.143613,u01,u01-laptop,finance/expense_reports/,write,1.05
2026-08-18 13:11:04.686131,u04,u04-laptop,sales/decks/,read,1.75
2026-08-18 13:12:08.972000,u15,u15-laptop,it/tickets/,read,2.58
2026-08-18 13:13:01.918936,u05,u05-mobile,it/scripts/,read,1.6
2026-08-18 13:15:29.361735,u02,u02-laptop,eng/ci_logs/,read,2.3
2026-08-18 13:17:35.262209,u09,u09-mobile,sales/client_contracts_confidential/,read,1.15
2026-08-18 13:21:16.486733,u15,u15-laptop,it/scripts/,write,3.98
2026-08-18 13:22:59.894798,u15,u15-laptop,it/scripts/,read,1.64
2026-08-18 13:23:19.420920,u02,u02-laptop,eng/design_docs/,write,3.55
2026-08-18 13:23:31.715874,u14,u14-laptop,sales/contracts/,read,0.77
2026-08-18 13:24:02.590504,u02,u02-laptop,eng/repo/backend/,read,0.95
2026-08-18 13:30:25.562197,u14,u14-laptop,sales/pipeline.xlsx,write,2.17
2026-08-18 13:31:37.657563,u02,u02-laptop,eng/ci_logs/,read,6.07
2026-08-18 13:40:25.778703,u09,u09-mobile,sales/decks/,write,0.86
2026-08-18 13:47:51.263286,u09,u09-mobile,sales/contracts/,read,0.81
2026-08-18 13:48:51.349779,u09,u09-mobile,sales/contracts/,write,1.16
2026-08-18 14:05:36.729651,u14,u14-laptop,sales/contracts/,read,0.63
2026-08-18 22:22:58.760177,u10,u10-laptop,it/scripts/,read,1.37
2026-08-18 22:54:24.860387,u10,u10-laptop,it/tickets/,read,1.44
2026-08-18 23:09:08.259811,u10,u10-laptop,it/asset_inventory.xlsx,read,1.84
2026-08-18 23:17:07.154174,u10,u10-laptop,it/asset_inventory.xlsx,read,1.38
2026-08-18 23:21:23.992025,u10,u10-laptop,it/asset_inventory.xlsx,download,5.47
2026-08-18 23:38:51.132649,u10,u10-laptop,it/asset_inventory.xlsx,write,0.81
2026-08-19 00:37:08.201782,u10,u10-laptop,it/scripts/,read,2.52
2026-08-19 01:01:11.182582,u10,u10-laptop,it/tickets/,read,1.18
2026-08-19 01:04:00.778727,u10,u10-laptop,it/asset_inventory.xlsx,read,2.04
2026-08-19 06:38:21.892942,u03,u03-laptop,hr/onboarding/,read,2.03
2026-08-19 07:31:56.337587,u03,u03-laptop,hr/leave_records.xlsx,read,1.7
2026-08-19 07:55:46.985979,u11,u11-laptop,finance/budget_2026.xlsx,read,1.23
2026-08-19 07:57:48.724376,u11,u11-laptop,finance/expense_reports/,write,1.25
2026-08-19 08:08:44.510866,u11,u11-laptop,finance/budget_2026.xlsx,read,0.93
2026-08-19 08:22:28.950391,u11,u11-laptop,finance/vendor_invoices/,read,2.51
2026-08-19 08:29:55.263234,u13,u13-mobile,hr/policies/,read,1.11
2026-08-19 08:36:46.968777,u13,u13-mobile,hr/onboarding/,write,2.93
2026-08-19 08:37:34.468660,u11,u11-laptop,finance/general_ledger.xlsx,write,1.67
2026-08-19 08:37:53.532333,u03,u03-laptop,hr/employee_records.db,read,1.46
2026-08-19 08:41:28.446462,u11,u11-laptop,finance/general_ledger.xlsx,read,1.07
2026-08-19 08:42:21.816917,u13,u13-mobile,hr/onboarding/,read,5.13
2026-08-19 08:45:19.106377,u11,u11-laptop,finance/vendor_invoices/,read,0.85
2026-08-19 08:50:16.036420,u01,u01-mobile,finance/budget_2026.xlsx,write,1.49
2026-08-19 08:54:23.594491,u01,u01-mobile,finance/general_ledger.xlsx,read,1.95
2026-08-19 08:57:13.661700,u13,u13-mobile,hr/onboarding/,write,3.83
2026-08-19 09:07:49.361096,u03,u03-laptop,hr/onboarding/,read,1.33
2026-08-19 09:08:08.657079,u11,u11-laptop,finance/budget_2026.xlsx,read,2.86
2026-08-19 09:08:51.748819,u01,u01-mobile,finance/general_ledger.xlsx,write,0.49
2026-08-19 09:09:02.708672,u03,u03-laptop,hr/leave_records.xlsx,read,0.86
2026-08-19 09:09:27.800727,u05,u05-laptop,it/tickets/,read,1.05
2026-08-19 09:09:40.164026,u11,u11-laptop,finance/general_ledger.xlsx,download,2.29
2026-08-19 09:11:42.529346,u05,u05-laptop,it/asset_inventory.xlsx,write,1.65
2026-08-19 09:12:32.142612,u03,u03-laptop,hr/policies/,read,1.07
2026-08-19 09:12:32.360900,u13,u13-mobile,hr/policies/,read,4.76
2026-08-19 09:15:20.356283,u13,u13-mobile,hr/policies/,read,1.32
2026-08-19 09:16:31.630969,u05,u05-laptop,it/asset_inventory.xlsx,write,0.64
2026-08-19 09:18:03.278312,u05,u05-laptop,it/scripts/,read,1.22
2026-08-19 09:18:16.762687,u01,u01-mobile,finance/budget_2026.xlsx,read,1.63
2026-08-19 09:23:40.188079,u06,u06-laptop,finance/general_ledger.xlsx,write,2.52
2026-08-19 09:24:57.008833,u06,u06-laptop,finance/expense_reports/,read,2.12
2026-08-19 09:25:15.851773,u06,u06-laptop,finance/general_ledger.xlsx,write,4.92
2026-08-19 09:26:00.043113,u05,u05-laptop,it/tickets/,read,2.04
2026-08-19 09:26:26.591865,u06,u06-laptop,finance/budget_2026.xlsx,read,1.84
2026-08-19 09:28:49.163110,u12,u12-laptop,eng/repo/backend/,read,0.96
2026-08-19 09:29:19.720331,u01,u01-mobile,finance/vendor_invoices/,read,3.07
2026-08-19 09:30:00.777153,u13,u13-mobile,hr/leave_records.xlsx,download,3.84
2026-08-19 09:32:42.849468,u08,u08-laptop,hr/policies/,read,5.52
2026-08-19 09:35:45.739622,u02,u02-laptop,eng/repo/backend/,read,2.39
2026-08-19 09:36:32.400214,u01,u01-mobile,finance/vendor_invoices/,read,7.09
2026-08-19 09:37:11.860996,u01,u01-mobile,finance/vendor_invoices/,write,0.46
2026-08-19 09:44:14.879008,u01,u01-mobile,finance/budget_2026.xlsx,read,2.6
2026-08-19 09:45:06.206103,u05,u05-laptop,it/tickets/,read,1.82
2026-08-19 09:45:34.975104,u05,u05-laptop,it/tickets/,read,3.61
2026-08-19 09:49:31.310906,u05,u05-laptop,it/asset_inventory.xlsx,read,0.78
2026-08-19 09:49:50.070915,u05,u05-laptop,it/asset_inventory.xlsx,read,2.21
2026-08-19 09:50:01.723415,u04,u04-laptop,sales/contracts/,read,3.48
2026-08-19 09:51:38.880593,u01,u01-mobile,finance/expense_reports/,download,1.12
2026-08-19 09:53:20.017954,u08,u08-laptop,hr/leave_records.xlsx,download,5.06
2026-08-19 09:54:29.922977,u08,u08-laptop,hr/leave_records.xlsx,write,12.47
2026-08-19 09:55:04.001221,u08,u08-laptop,hr/onboarding/,read,4.18
2026-08-19 09:57:55.197555,u06,u06-laptop,finance/general_ledger.xlsx,read,1.96
2026-08-19 10:00:35.308242,u08,u08-laptop,hr/leave_records.xlsx,read,5.0
2026-08-19 10:01:08.033815,u04,u04-laptop,sales/client_contracts_confidential/,read,2.2
2026-08-19 10:02:42.348328,u07,u07-laptop,eng/ci_logs/,write,4.03
2026-08-19 10:03:27.499438,u06,u06-laptop,finance/budget_2026.xlsx,read,2.41
2026-08-19 10:04:36.284713,u14,u14-laptop,sales/decks/,read,0.84
2026-08-19 10:04:46.536239,u14,u14-laptop,sales/decks/,read,0.8
2026-08-19 10:04:55.375286,u05,u05-laptop,it/scripts/,write,1.0
2026-08-19 10:11:47.773543,u08,u08-laptop,hr/leave_records.xlsx,read,4.2
2026-08-19 10:12:42.046938,u01,u01-mobile,finance/budget_2026.xlsx,download,1.18
2026-08-19 10:13:30.618814,u06,u06-laptop,finance/budget_2026.xlsx,read,2.19
2026-08-19 10:14:25.037088,u04,u04-laptop,sales/contracts/,read,4.49
2026-08-19 10:15:14.020100,u09,u09-mobile,sales/contracts/,download,1.41
2026-08-19 10:15:31.774533,u14,u14-laptop,sales/pipeline.xlsx,read,2.23
2026-08-19 10:17:54.022998,u02,u02-laptop,eng/design_docs/,write,3.07
2026-08-19 10:18:01.022709,u05,u05-laptop,it/scripts/,read,1.24
2026-08-19 10:18:33.031891,u11,u11-laptop,finance/general_ledger.xlsx,read,0.96
2026-08-19 10:18:59.337386,u04,u04-laptop,sales/contracts/,read,3.35
2026-08-19 10:20:27.547030,u11,u11-laptop,finance/budget_2026.xlsx,read,2.71
2026-08-19 10:22:48.484449,u03,u03-laptop,hr/policies/,read,1.79
2026-08-19 10:25:42.341893,u09,u09-mobile,sales/pipeline.xlsx,write,1.52
2026-08-19 10:26:39.168362,u09,u09-mobile,sales/pipeline.xlsx,read,1.41
2026-08-19 10:27:41.575987,u14,u14-laptop,sales/contracts/,read,3.97
2026-08-19 10:28:59.681864,u14,u14-laptop,sales/contracts/,write,0.69
2026-08-19 10:30:18.011683,u11,u11-laptop,finance/budget_2026.xlsx,read,1.84
2026-08-19 10:31:08.889806,u11,u11-laptop,finance/general_ledger.xlsx,read,1.93
2026-08-19 10:31:09.580070,u09,u09-mobile,sales/pipeline.xlsx,read,1.21
2026-08-19 10:31:28.586189,u03,u03-laptop,hr/leave_records.xlsx,read,3.13
2026-08-19 10:32:12.894343,u01,u01-mobile,finance/general_ledger.xlsx,read,0.67
2026-08-19 10:32:21.560690,u14,u14-laptop,sales/decks/,read,1.0
2026-08-19 10:33:11.730108,u09,u09-mobile,sales/pipeline.xlsx,read,2.6
2026-08-19 10:33:19.570235,u07,u07-laptop,eng/design_docs/,read,4.16
2026-08-19 10:33:35.301053,u05,u05-laptop,it/asset_inventory.xlsx,read,1.79
2026-08-19 10:36:09.911838,u14,u14-laptop,sales/decks/,read,1.58
2026-08-19 10:38:59.423452,u02,u02-laptop,eng/repo/frontend/,read,1.29
2026-08-19 10:40:00.028024,u08,u08-laptop,hr/leave_records.xlsx,write,4.61
2026-08-19 10:40:46.727416,u09,u09-mobile,sales/decks/,download,0.72
2026-08-19 10:41:38.850205,u14,u14-laptop,sales/contracts/,read,2.09
2026-08-19 10:43:22.388887,u02,u02-laptop,eng/repo/frontend/,read,4.69
2026-08-19 10:43:37.289256,u11,u11-laptop,finance/expense_reports/,read,1.92
2026-08-19 10:44:17.532167,u01,u01-mobile,finance/expense_reports/,read,0.43
2026-08-19 10:48:39.307401,u09,u09-mobile,sales/decks/,read,1.18
2026-08-19 10:48:43.762095,u09,u09-mobile,sales/decks/,write,5.51
2026-08-19 10:49:10.626522,u09,u09-mobile,sales/contracts/,read,3.07
2026-08-19 10:49:49.824765,u01,u01-mobile,finance/expense_reports/,write,1.26
2026-08-19 10:50:50.055819,u03,u03-laptop,hr/leave_records.xlsx,read,0.84
2026-08-19 10:53:16.816797,u12,u12-laptop,eng/design_docs/,read,4.15
2026-08-19 10:53:23.394550,u15,u15-laptop,it/scripts/,read,2.02
2026-08-19 10:55:21.325382,u15,u15-laptop,it/asset_inventory.xlsx,read,4.47
2026-08-19 10:55:55.294221,u02,u02-laptop,eng/repo/frontend/,read,1.77
2026-08-19 10:56:42.292906,u09,u09-mobile,sales/decks/,write,2.01
2026-08-19 10:58:58.798085,u01,u01-mobile,finance/expense_reports/,read,3.4
2026-08-19 10:59:08.128724,u09,u09-mobile,sales/contracts/,read,0.98
2026-08-19 10:59:08.331386,u09,u09-mobile,sales/pipeline.xlsx,read,2.19
2026-08-19 11:00:05.256343,u09,u09-mobile,sales/decks/,write,1.78
2026-08-19 11:01:41.735869,u09,u09-mobile,sales/pipeline.xlsx,write,1.88
2026-08-19 11:02:06.570014,u12,u12-laptop,eng/design_docs/,read,6.86
2026-08-19 11:02:11.654575,u02,u02-laptop,eng/design_docs/,download,1.21
2026-08-19 11:03:40.857518,u07,u07-laptop,eng/ci_logs/,read,9.03
2026-08-19 11:04:08.830167,u15,u15-laptop,it/tickets/,read,3.91
2026-08-19 11:04:24.610650,u07,u07-laptop,eng/repo/backend/,read,4.24
2026-08-19 11:05:07.273875,u03,u03-laptop,hr/policies/,read,1.3
2026-08-19 11:05:14.182145,u13,u13-mobile,hr/onboarding/,read,3.15
2026-08-19 11:06:28.902301,u15,u15-laptop,it/tickets/,read,3.04
2026-08-19 11:08:14.914064,u01,u01-mobile,finance/vendor_invoices/,write,3.24
2026-08-19 11:09:57.727723,u15,u15-laptop,it/tickets/,read,1.96
2026-08-19 11:10:43.027955,u13,u13-mobile,hr/policies/,download,7.6
2026-08-19 11:11:59.287990,u15,u15-laptop,it/asset_inventory.xlsx,read,6.26
2026-08-19 11:12:30.933426,u15,u15-laptop,it/tickets/,write,0.92
2026-08-19 11:13:00.308292,u04,u04-laptop,sales/pipeline.xlsx,read,10.97
2026-08-19 11:14:05.634929,u07,u07-laptop,eng/repo/backend/,read,1.81
2026-08-19 11:14:09.259697,u15,u15-laptop,it/scripts/,write,6.01
2026-08-19 11:16:20.498430,u12,u12-laptop,eng/ci_logs/,read,5.39
2026-08-19 11:17:02.948608,u13,u13-mobile,hr/onboarding/,read,3.14
2026-08-19 11:17:44.656375,u03,u03-laptop,hr/leave_records.xlsx,write,4.37
2026-08-19 11:18:23.384516,u15,u15-laptop,it/tickets/,read,8.84
2026-08-19 11:19:40.236451,u15,u15-laptop,it/asset_inventory.xlsx,write,3.74
2026-08-19 11:20:47.966146,u09,u09-mobile,sales/decks/,write,1.61
2026-08-19 11:21:21.680973,u11,u11-laptop,finance/vendor_invoices/,read,2.93
2026-08-19 11:21:34.982434,u13,u13-mobile,hr/onboarding/,read,2.69
2026-08-19 11:22:13.762701,u02,u02-laptop,eng/design_docs/,read,2.3
2026-08-19 11:22:17.862182,u15,u15-laptop,it/asset_inventory.xlsx,read,8.23
2026-08-19 11:22:27.172839,u02,u02-laptop,eng/repo/frontend/,read,3.35
2026-08-19 11:25:58.804454,u13,u13-mobile,hr/onboarding/,write,1.94
2026-08-19 11:26:37.843698,u14,u14-laptop,sales/pipeline.xlsx,read,1.06
2026-08-19 11:26:47.937095,u09,u09-mobile,sales/pipeline.xlsx,read,0.51
2026-08-19 11:27:42.258319,u15,u15-laptop,it/asset_inventory.xlsx,read,4.32
2026-08-19 11:28:05.624280,u01,u01-mobile,finance/budget_2026.xlsx,read,3.26
2026-08-19 11:28:15.266708,u13,u13-mobile,hr/policies/,read,2.4
2026-08-19 11:31:15.153539,u14,u14-laptop,sales/contracts/,write,2.03
2026-08-19 11:34:47.911579,u07,u07-laptop,eng/ci_logs/,read,4.81
2026-08-19 11:34:53.120625,u01,u01-mobile,finance/budget_2026.xlsx,read,0.81
2026-08-19 11:35:03.562943,u02,u02-laptop,eng/ci_logs/,read,2.86
2026-08-19 11:35:16.392097,u15,u15-laptop,it/scripts/,read,2.89
2026-08-19 11:35:43.146475,u15,u15-laptop,it/scripts/,read,1.73
2026-08-19 11:35:44.558283,u01,u01-mobile,finance/vendor_invoices/,write,0.68
2026-08-19 11:36:55.295869,u03,u03-laptop,hr/leave_records.xlsx,write,1.36
2026-08-19 11:36:55.739072,u02,u02-laptop,eng/repo/frontend/,write,5.37
2026-08-19 11:37:17.273400,u14,u14-laptop,sales/pipeline.xlsx,read,0.3
2026-08-19 11:37:19.102262,u09,u09-mobile,sales/contracts/,read,0.97
2026-08-19 11:37:53.257590,u15,u15-laptop,it/asset_inventory.xlsx,read,1.05
2026-08-19 11:39:12.711239,u09,u09-mobile,sales/decks/,write,1.32
2026-08-19 11:42:58.960065,u15,u15-laptop,it/tickets/,write,12.48
2026-08-19 11:43:13.671999,u09,u09-mobile,sales/pipeline.xlsx,read,1.67
2026-08-19 11:45:40.861509,u15,u15-laptop,it/tickets/,read,11.09
2026-08-19 11:47:18.915550,u15,u15-laptop,it/tickets/,download,3.34
2026-08-19 11:49:45.512608,u08,u08-laptop,hr/policies/,read,3.41
2026-08-19 11:50:31.728168,u09,u09-mobile,sales/decks/,write,3.04
2026-08-19 11:51:10.612753,u15,u15-laptop,it/asset_inventory.xlsx,read,3.06
2026-08-19 11:52:04.604685,u09,u09-mobile,sales/contracts/,read,1.69
2026-08-19 11:52:57.023157,u15,u15-laptop,it/asset_inventory.xlsx,write,2.78
2026-08-19 11:53:21.509115,u04,u04-laptop,sales/contracts/,read,3.78
2026-08-19 11:54:02.025660,u09,u09-mobile,sales/contracts/,read,0.76
2026-08-19 11:54:08.273009,u15,u15-laptop,it/tickets/,read,4.33
2026-08-19 11:55:10.615969,u07,u07-laptop,eng/repo/frontend/,read,5.72
2026-08-19 11:55:22.140749,u15,u15-laptop,it/tickets/,read,2.92
2026-08-19 11:56:53.658590,u02,u02-laptop,eng/design_docs/,write,1.35
2026-08-19 11:57:52.102354,u15,u15-laptop,it/tickets/,write,2.25
2026-08-19 11:58:16.359960,u01,u01-mobile,finance/general_ledger.xlsx,write,1.55
2026-08-19 11:58:42.520332,u12,u12-laptop,eng/repo/backend/,write,12.11
2026-08-19 11:59:43.098201,u13,u13-mobile,hr/leave_records.xlsx,read,1.13
2026-08-19 12:00:16.493571,u07,u07-laptop,eng/design_docs/,read,2.57
2026-08-19 12:00:49.493178,u15,u15-laptop,it/tickets/,read,6.78
2026-08-19 12:01:07.518324,u09,u09-mobile,sales/decks/,read,1.49
2026-08-19 12:01:12.270637,u12,u12-laptop,eng/repo/backend/,read,3.01
2026-08-19 12:01:27.300700,u12,u12-laptop,eng/repo/frontend/,write,2.32
2026-08-19 12:01:55.236246,u15,u15-laptop,it/asset_inventory.xlsx,write,2.95
2026-08-19 12:03:18.774368,u14,u14-laptop,sales/decks/,read,1.74
2026-08-19 12:04:04.003056,u15,u15-laptop,it/asset_inventory.xlsx,read,1.74
2026-08-19 12:05:06.874029,u14,u14-laptop,sales/decks/,read,1.26
2026-08-19 12:05:39.624824,u15,u15-laptop,it/asset_inventory.xlsx,write,9.52
2026-08-19 12:06:46.495472,u13,u13-mobile,hr/policies/,read,3.0
2026-08-19 12:07:04.327663,u12,u12-laptop,eng/design_docs/,download,4.0
2026-08-19 12:07:08.499901,u04,u04-laptop,sales/pipeline.xlsx,read,2.36
2026-08-19 12:08:32.822299,u07,u07-laptop,eng/design_docs/,read,2.06
2026-08-19 12:09:13.553398,u15,u15-laptop,it/scripts/,read,2.61
2026-08-19 12:09:40.639472,u15,u15-laptop,it/asset_inventory.xlsx,read,7.03
2026-08-19 12:10:17.246303,u15,u15-laptop,it/scripts/,read,2.11
2026-08-19 12:13:16.803483,u13,u13-mobile,hr/salary_bands.xlsx,read,3.3
2026-08-19 12:14:19.689195,u14,u14-laptop,sales/client_contracts_confidential/,read,2.32
2026-08-19 12:14:39.177443,u05,u05-laptop,it/asset_inventory.xlsx,read,4.92
2026-08-19 12:15:12.295151,u05,u05-laptop,it/tickets/,read,0.79
2026-08-19 12:16:25.112731,u07,u07-laptop,eng/repo/frontend/,read,3.97
2026-08-19 12:17:07.733024,u13,u13-mobile,hr/leave_records.xlsx,read,2.0
